2021-07-03 11:24:00,"MACD < Signal",39.6145773707311,"Wait",34597.96,34597.96,0
2021-07-03 11:27:00,"MACD < Signal",37.3529411764707,"Wait",34634.33,34634.33,0
2021-07-03 11:33:00,"MACD < Signal",25.2123765453414,"Buy",34525.05,34525.05,0
2021-07-03 11:40:00,"Signal < MACD",44.8283006163565,"Wait",34581.6,34581.6,0
2021-07-03 11:44:00,"Signal < MACD",55.509407665506,"Wait",34600.01,34600.01,0
2021-07-03 11:46:00,"Signal < MACD",63.6740689535978,"Sell",34628.26,28.25,28.25
